CAMIS,DBA,ZIPCODE,CUISINE_DESCRIPTION,INSPECTION_DATE,SCORE,Latitude,Longitude,GRADE
50101256,EMMY SQUARED,10028,American,6/14/2022,12,40.77545947,-73.9564458,A
50101258,NO.1 MANDARIN HOUSE,10302,Chinese,9/6/2022,17,40.62563191,-74.14306677,B
50101259,JOSEPH DREAM BURGER,11230,Jewish/Kosher,1/4/2022,12,40.62487846,-73.96401939,A
50101267,LUCKY FORTUNE,10308,Chinese,7/20/2022,43,40.55105276,-74.14982978,C
50101276,BAGEL ON THE BLVD,10305,Bagels/Pretzels,10/26/2021,32,40.58682102,-74.09181546,C
50101276,BAGEL ON THE BLVD,10305,Bagels/Pretzels,2/2/2022,11,40.58682102,-74.09181546,A
50101281,BLUE FIN BAR & GRILL,11216,Seafood,8/17/2022,47,40.67551987,-73.94995719,C
50101286,MI ARMADILLO DELI,10301,Mexican,6/23/2022,13,40.63423332,-74.08623161,A
50101309,KHAN TONG THAI KITCHEN,11377,Thai,5/12/2022,24,40.74535596,-73.90729034,B
50101322,TACO LOCOS & DELI,10034,Tex-Mex,9/9/2022,25,40.86487395,-73.91911548,B
50101327,DUNKIN,11422,Donuts,8/18/2021,13,40.66483254,-73.7349462,A
50101327,DUNKIN,11422,Donuts,10/13/2022,2,40.66483254,-73.7349462,A
50101329,Fresh Pick,11101,"Juice, Smoothies, Fruit Salads",7/19/2022,32,40.75037061,-73.94031832,C
50101330,TONII'S RICE NOODLE,10013,Chinese,10/29/2021,47,40.7157472,-73.99887091,C
50101330,TONII'S RICE NOODLE,10013,Chinese,3/16/2022,12,40.7157472,-73.99887091,A
50101333,1392 SEAFOOD MUSIC BAR,11354,Asian/Asian Fusion,8/3/2021,6,40.75909891,-73.83413912,A
50101336,SUSHIVA,10036,Japanese,8/9/2022,48,40.75946826,-73.9918818,C
50101336,SUSHIVA,10036,Japanese,8/30/2022,27,40.75946826,-73.9918818,B
50101337,WING WORLD,10314,Chicken,9/2/2022,13,40.60541744,-74.12086067,A
50101338,HOLY COW,10002,Hamburgers,11/30/2021,13,40.71450344,-73.99062477,A
50101338,HOLY COW,10002,Hamburgers,10/17/2022,23,40.71450344,-73.99062477,B
50101341,LILY RESTAURANT,11208,Chinese,5/13/2022,9,40.67288104,-73.87116493,A
50101351,SOFIA'S GUAC BAR,10314,Mexican,11/8/2021,11,40.58229742,-74.16905259,A
50101355,MS. OHHO,11222,Korean,7/20/2022,0,40.72483685,-73.94752082,A
50101355,MS. OHHO,11222,Korean,9/8/2022,0,40.72483685,-73.94752082,A
50101357,MUSEUM OF ICE CREAM,10012,Frozen Desserts,5/12/2022,12,40.72385249,-73.9980915,A
50101367,UDON LAB,10001,Korean,8/10/2021,7,40.74767903,-73.98672952,A
50101375,PIEROZEK,11222,Polish,9/8/2022,0,40.72295518,-73.95030746,A
50101376,HAVANA HEIGHT,10032,Latin American,9/27/2021,17,40.84406759,-73.93931591,B
50101388,CHICKEN INSIDER,10128,Chicken,12/15/2021,19,40.78125344,-73.94926357,B
50101391,A1 GOURMET DELI & PIZZA,10463,Pizza,10/4/2021,9,40.88498351,-73.90030664,A
50101404,BAGEL PUB 7TH AVE,11217,Other,9/28/2021,14,40.67582989,-73.97451161,B
50101404,BAGEL PUB 7TH AVE,11217,Other,8/24/2022,12,40.67582989,-73.97451161,A
50101407,CHULAIZHADAO,11354,Chinese,12/9/2021,44,40.76324535,-73.82793777,C
50101407,CHULAIZHADAO,11354,Chinese,12/13/2021,5,40.76324535,-73.82793777,A
50101415,MARTHITA'S KITCHEN,11207,Spanish,5/20/2022,19,40.66635265,-73.88273405,B
50101415,MARTHITA'S KITCHEN,11207,Spanish,6/6/2022,9,40.66635265,-73.88273405,A
50101431,SOKU 1546,11237,Asian/Asian Fusion,8/26/2021,26,40.6994669,-73.91169294,B
50101431,SOKU 1546,11237,Asian/Asian Fusion,12/15/2021,17,40.6994669,-73.91169294,B
50101439,LAO SHEN HOTPOT,11358,Chinese,12/8/2021,22,40.76275609,-73.80517876,B
50101452,SMOOTHIE JUICE BAR,10036,"Juice, Smoothies, Fruit Salads",8/3/2022,12,40.75522126,-73.98384767,A
50101461,TAQUERIA NIXTAMAL,10002,Mexican,11/30/2021,12,40.71850233,-73.98808455,A
50101465,NEW CHANDNI CHOWK,10469,Pakistani,8/3/2022,66,40.86407251,-73.86159916,C
50101467,CATRIA MODERN ITALIAN,10001,Italian,9/24/2021,8,40.75434407,-73.99858511,A
50101469,FOOD HAI CHINESE RESTAURANT,10460,Chinese,4/5/2022,13,40.84101746,-73.87928791,A
50101471,W & L RESTAURANT,11355,Chinese,11/30/2021,27,40.74051237,-73.81505241,B
50101471,W & L RESTAURANT,11355,Chinese,3/1/2022,36,40.74051237,-73.81505241,C
50101475,TASTE CAFE & GRILL,11416,Sandwiches,12/14/2021,13,40.68710615,-73.83594869,A
50101478,JOE COFFEE,10003,Coffee/Tea,5/16/2022,10,40.73643139,-73.99083096,A
50101489,SAUCED ROOSTER,11211,American,9/16/2022,25,40.71268063,-73.96243877,B
50101491,CONVENE,10280,Continental,11/30/2021,0,40.71153017,-74.01567279,A
50101494,SELINA CHELSEA NYC & LADY MARA,10001,American,8/10/2022,30,40.75065507,-74.00343236,C
50101494,SELINA CHELSEA NYC & LADY MARA,10001,American,9/7/2022,5,40.75065507,-74.00343236,A
50101500,TAQUITOS MEXICO RESTAURANT,11235,Other,12/17/2021,11,40.59300255,-73.94790568,A
50101503,EASTVIEW SR. LIVING,10035,American,10/14/2021,12,40.80385516,-73.93570809,A
50101504,EASTVIEW SR. LIVING,10035,American,10/1/2021,12,40.80385516,-73.93570809,A
50101509,LIBERTY SOULFOOD,11207,African,12/16/2021,12,40.68491311,-73.91398745,A
50101510,LE BUFFET,11204,Jewish/Kosher,3/10/2022,10,40.62613221,-73.98659888,A
50101511,CZEN,11234,Asian/Asian Fusion,8/4/2022,8,40.63249007,-73.93392831,A
50101513,LENNY'S WEST INDIAN COOKHOUSE,11419,Caribbean,8/29/2022,9,40.68512142,-73.83011964,A
50101521,PUMPERNICKEL BAGEL,11101,American,7/20/2022,11,40.74754011,-73.94448931,A
50101528,JING WEI HOTPOT,11220,Chinese,5/18/2022,12,40.63655437,-74.0113423,A
50101530,LITTLE GEORGIA,11235,Bakery Products/Desserts,7/28/2022,30,40.57718418,-73.96135973,C
50101533,REMI43 FLOWER & COFFEE,10017,Coffee/Tea,11/9/2021,29,40.75068728,-73.97155579,C
50101533,REMI43 FLOWER & COFFEE,10017,Coffee/Tea,12/22/2021,12,40.75068728,-73.97155579,A
50101553,BLACK FOX COFFEE CO,10017,Coffee/Tea,9/13/2021,9,40.75453124,-73.97739779,A
50101553,BLACK FOX COFFEE CO,10017,Coffee/Tea,8/16/2022,5,40.75453124,-73.97739779,A
50101555,CORNER PIZZA,10467,Pizza,5/26/2022,13,40.88051331,-73.8837833,A
50101556,MA KIN,11379,Thai,3/22/2022,12,40.71287156,-73.87789766,A
50101557,CROWN PIZZA,11225,Pizza,3/7/2022,41,40.66464163,-73.94263014,C
50101557,CROWN PIZZA,11225,Pizza,7/14/2022,0,40.66464163,-73.94263014,A
50101558,BUCANOS RESTAURANT,11435,Latin American,10/12/2021,40,40.70741146,-73.81742414,C
50101558,BUCANOS RESTAURANT,11435,Latin American,10/28/2021,2,40.70741146,-73.81742414,A
50101559,GEORGIA RESTAURANT,11214,Eastern European,9/13/2022,18,40.60218745,-74.00296015,B
50101560,TAQUERIA BAJA,11206,Mexican,8/16/2022,27,40.69922408,-73.93928236,B
50101580,JONNY CAFE NYC,11378,Polish,2/17/2022,13,40.71596293,-73.90152359,A
50101581,RAMEN DANBO,10014,Japanese,5/17/2022,32,40.72998975,-74.00348181,C
50101581,RAMEN DANBO,10014,Japanese,6/1/2022,11,40.72998975,-74.00348181,A
50101584,HY SUSHI,11354,Japanese,8/3/2021,9,40.76513617,-73.81366612,A
50101588,BROOKLYN BAGEL,11106,Bagels/Pretzels,7/29/2021,4,40.76040822,-73.9220476,A
50101588,BROOKLYN BAGEL,11106,Bagels/Pretzels,7/25/2022,23,40.76040822,-73.9220476,B
50101588,BROOKLYN BAGEL,11106,Bagels/Pretzels,8/17/2022,7,40.76040822,-73.9220476,A
50101593,LUCKY GRAND BAKERY,10002,Chinese,4/14/2022,13,40.71778084,-73.99261921,A
50101595,ROBERTO'S GOURMET KITCHEN,10314,Italian,10/25/2021,12,40.61246221,-74.13180468,A
50101595,ROBERTO'S GOURMET KITCHEN,10314,Italian,10/12/2022,27,40.61246221,-74.13180468,B
50101598,SUBWAY,11377,Sandwiches,6/6/2022,58,40.74009785,-73.90172595,C
50101613,BLEU ROYALE CAKES,11416,Bakery Products/Desserts,5/7/2022,7,40.68434738,-73.86063233,A
50101627,KING DRAGON,10452,Chinese,1/4/2022,12,40.84343554,-73.91257814,A
50101627,KING DRAGON,10452,Chinese,7/5/2022,0,40.84343554,-73.91257814,A
50101627,KING DRAGON,10452,Chinese,7/27/2022,0,40.84343554,-73.91257814,A
50101632,DUNKIN,10302,Donuts,8/30/2021,13,40.62594977,-74.1344504,A
50101632,DUNKIN,10302,Donuts,9/6/2022,13,40.62594977,-74.1344504,A
50101633,DUNKIN,10309,Coffee/Tea,11/12/2021,8,40.5219437,-74.2168954,A
50101634,DUNKIN,10312,Donuts,8/11/2021,12,40.53241843,-74.19201399,A
50101634,DUNKIN,10312,Donuts,10/17/2022,12,40.53241843,-74.19201399,A
50101636,DUNKIN,10312,Donuts,11/17/2021,23,40.5604472,-74.1959061,B
50101636,DUNKIN,10312,Donuts,12/6/2021,8,40.5604472,-74.1959061,A
50101637,DUNKIN,10314,Donuts,8/30/2021,11,40.60201692,-74.12059881,A
50101637,DUNKIN,10314,Donuts,9/22/2022,10,40.60201692,-74.12059881,A
50101638,DUNKIN,10314,Donuts,8/26/2021,11,40.57854998,-74.16959385,A
50101639,ISLAND SEA LOUNGE,11203,Caribbean,12/10/2021,12,40.63736725,-73.92885755,A
50101640,DUNKIN,10308,Donuts,11/22/2021,9,40.54206002,-74.14619724,A
50101640,DUNKIN,10308,Donuts,7/20/2022,10,40.54206002,-74.14619724,A
50101641,DUNKIN,10306,Donuts,10/26/2021,3,40.57189413,-74.10833105,A
50101641,DUNKIN,10306,Donuts,10/11/2022,10,40.57189413,-74.10833105,A
50101642,MBJ LIC CORP (Coffee 1st floor),11101,Coffee/Tea,7/27/2022,5,40.74520901,-73.93760184,A
50101643,WHAT'S THE SCOOOOOP,11218,Frozen Desserts,4/18/2022,30,40.64012383,-73.96682164,C
50101643,WHAT'S THE SCOOOOOP,11218,Frozen Desserts,9/12/2022,7,40.64012383,-73.96682164,A
50101644,CAPY,10468,Bakery Products/Desserts,8/31/2021,10,40.86254277,-73.90047779,A
50101645,DUA KAFE,10009,Mediterranean,12/2/2021,9,40.73006482,-73.97950243,A
50101656,OSLO COFFEE ROASTERS,10036,Coffee/Tea,11/4/2021,20,40.76119225,-73.99923473,B
50101661,SUSHI ISHIKAWA,10024,Japanese,12/1/2021,13,40.78400734,-73.97824356,A
50101662,COFFEE + CAKE,11102,Bakery Products/Desserts,11/23/2021,21,40.77126406,-73.92252585,B
50101662,COFFEE + CAKE,11102,Bakery Products/Desserts,12/15/2021,12,40.77126406,-73.92252585,A
50101667,DREAMER'S PIZZA,10029,Pizza,11/29/2021,18,40.78905004,-73.94652385,B
50101673,MAYHEM,10011,Sandwiches,1/20/2022,12,40.74186904,-74.00471301,A
50101673,MAYHEM,10011,Sandwiches,2/23/2022,2,40.74186904,-74.00471301,A
50101675,FU YING CHINESE,11374,Chinese,6/6/2022,21,40.72967513,-73.86109281,B
50101679,WILD BIRDS,11238,American,7/20/2021,9,40.67817743,-73.95835187,A
50101680,SALLY'S,11206,Caribbean,11/12/2021,23,40.69411395,-73.94604494,B
50101681,PARTNERS COFFEE,10019,Coffee/Tea,9/29/2021,12,40.76199773,-73.98156821,A
50101681,PARTNERS COFFEE,10019,Coffee/Tea,8/18/2022,10,40.76199773,-73.98156821,A
50101682,KAVA SOCIAL,11249,Coffee/Tea,12/1/2021,7,40.71968564,-73.95574284,A
50101688,KENEDY CHICKEN & PIZZA,10472,Chicken,5/17/2022,49,40.82628357,-73.87658306,C
50101688,KENEDY CHICKEN & PIZZA,10472,Chicken,5/31/2022,29,40.82628357,-73.87658306,C
50101691,NEW YUMMY 88,11237,Chinese,4/28/2022,27,40.7007505,-73.92583593,B
50101694,Barcrudo,11215,Seafood,9/23/2022,20,40.67012267,-73.98551937,B
50101695,MYKONOS,10001,Greek,12/14/2021,0,40.74644159,-73.99146476,A
50101711,STARS CAFE,11237,American,8/19/2022,43,40.69811514,-73.92116143,C
50101723,TACQUERIA FORT GREENE,11205,Mexican,1/13/2022,33,40.69288004,-73.9727994,C
50101723,TACQUERIA FORT GREENE,11205,Mexican,1/20/2022,2,40.69288004,-73.9727994,A
50101724,FANSWAY TERIYAKI & SUSHI KITCHEN,11368,Japanese,9/1/2022,23,40.74547401,-73.86806468,B
50101726,DAVIDS PIZZERIA AND RESTAURANT,11218,Pizza,9/9/2021,23,40.63589341,-73.97477553,B
50101726,DAVIDS PIZZERIA AND RESTAURANT,11218,Pizza,9/15/2021,2,40.63589341,-73.97477553,A
50101726,DAVIDS PIZZERIA AND RESTAURANT,11218,Pizza,10/11/2022,48,40.63589341,-73.97477553,C
50101726,DAVIDS PIZZERIA AND RESTAURANT,11218,Pizza,10/17/2022,2,40.63589341,-73.97477553,A
50101729,GOFISH SUSHIBOX @ URBANSPACE,10019,Japanese,4/18/2022,13,40.76199773,-73.98156821,A
50101738,NEW CHINA RESTAURANT,11226,Chinese,7/9/2022,7,40.64390068,-73.95847424,A
50101742,ORIGINAL PIZZA 167,10452,Pizza,8/2/2022,75,40.83733334,-73.927425,C
50101742,ORIGINAL PIZZA 167,10452,Pizza,8/23/2022,66,40.83733334,-73.927425,C
50101742,ORIGINAL PIZZA 167,10452,Pizza,9/2/2022,9,40.83733334,-73.927425,A
50101743,DUNKIN',10019,Coffee/Tea,10/1/2021,12,40.7644599,-73.98232562,A
50101743,DUNKIN',10019,Coffee/Tea,11/3/2021,8,40.7644599,-73.98232562,A
50101746,LA GRAN NAGUA BAKERY,11207,Bakery Products/Desserts,11/15/2021,18,40.67924895,-73.88678532,B
50101746,LA GRAN NAGUA BAKERY,11207,Bakery Products/Desserts,1/24/2022,7,40.67924895,-73.88678532,A
50101746,LA GRAN NAGUA BAKERY,11207,Bakery Products/Desserts,9/30/2022,2,40.67924895,-73.88678532,A
50101751,PHO GRAND COUNTER,10002,Southeast Asian,11/17/2021,19,40.71850233,-73.98808455,B
50101751,PHO GRAND COUNTER,10002,Southeast Asian,12/15/2021,16,40.71850233,-73.98808455,B
50101758,CUZZIN JOE'S PIZZA,10306,Pizza,11/22/2021,13,40.57235485,-74.09321372,A
50101762,LE CAP RESTAURANT & LOUNGE,11413,Caribbean,9/13/2021,29,40.67632264,-73.74113013,C
50101762,LE CAP RESTAURANT & LOUNGE,11413,Caribbean,3/18/2022,13,40.67632264,-73.74113013,A
50101769,BROTHERS BAGEL,11224,Bagels/Pretzels,3/17/2022,12,40.57986095,-73.9730256,A
50101770,ANTOJITOS DEL PATRON MEXICAN SNACKS,11225,Mexican,1/6/2022,9,40.66082319,-73.96115971,A
50101771,CHINA DELIGHT,11232,Chinese,4/28/2022,12,40.65057793,-74.00460202,A
50101772,NEW MIYABI,10302,Japanese,8/10/2022,18,40.62586456,-74.1345547,B
50101772,NEW MIYABI,10302,Japanese,10/11/2022,13,40.62586456,-74.1345547,A
50101773,SHAKE SHACK,10019,Hamburgers,3/30/2022,10,40.76333456,-73.98239812,A
50101797,Dreamers Coffee,10002,Coffee/Tea,9/8/2021,12,40.71294195,-73.99523133,A
50101800,THE LITTLE BEET,10004,American,7/26/2022,13,40.70491598,-74.00904567,A
50101824,BARI'S PIZZA,10304,Pizza,9/28/2021,9,40.62726332,-74.07601304,A
50101827,PLANT JUNKIE,10019,Vegetarian,6/6/2022,13,40.76199773,-73.98156821,A
50101839,SAIGE CAFE,11357,Coffee/Tea,6/10/2022,0,40.79282004,-73.79603276,A
50101850,THE BEAN,10003,Coffee/Tea,8/19/2021,8,40.73124936,-73.99186,A
50101851,LE PETIT PARISIEN,10026,French,8/26/2021,12,40.80301369,-73.94896518,A
50101851,LE PETIT PARISIEN,10026,French,2/1/2022,16,40.80301369,-73.94896518,B
50101858,DUNKIN DONUTS,11105,Donuts,8/22/2022,5,40.77457809,-73.9126039,A
50101859,ZLS BBQ,10010,Chinese,10/21/2021,16,40.7385686,-73.98251655,B
50101863,DOMINO'S,10309,Pizza,1/12/2022,13,40.52154814,-74.21705956,A
50101864,OSTERIA DELBIANCO,10017,Italian,8/9/2022,22,40.75747896,-73.97666405,B
50101866,MI ROMANCE ECUATORIANO,10455,Spanish,9/29/2021,9,40.81456828,-73.91515232,A
50101867,JAMOY,10012,American,7/19/2021,11,40.72883425,-73.99931087,A
50101869,LIN GARDEN,11355,Salads,9/27/2021,12,40.7544181,-73.82788125,A
50101878,DIM SUM PALACE,10019,Chinese,6/6/2022,0,40.76273769,-73.97555758,A
50101896,Amores Cafe and Salad Juice Bar,10034,"Juice, Smoothies, Fruit Salads",10/12/2022,12,40.86938998,-73.91661515,A
50101905,KETTL TEA BOWERY,10012,Coffee/Tea,7/27/2022,17,40.72648444,-73.99177039,B
50101905,KETTL TEA BOWERY,10012,Coffee/Tea,9/6/2022,8,40.72648444,-73.99177039,A
50101906,PARIS BAGUETTE,10018,French,7/11/2022,4,40.75140366,-73.98659885,A
50101908,Khampa Kitchen,11372,Asian/Asian Fusion,9/27/2021,10,40.74696858,-73.89026798,A
50101915,FORUM BUILDING PANTRY,10027,American,9/21/2022,8,40.81608532,-73.95864819,A
50101919,GALLEGO SEAFOOD,10453,Seafood,8/17/2022,44,40.85800953,-73.90171372,C
50101921,LE MXICANO,10454,Mexican,1/12/2022,21,40.80846512,-73.92899547,B
50101925,POPEYES LOUISIANA KITCHEN,11416,Chicken,1/6/2022,4,40.69116882,-73.83815634,A
50101927,POPEYES LOUISIANA KITCHEN,11417,Chicken,3/16/2022,11,40.68031635,-73.84438045,A
50101929,BCAFE LIC,11101,American,5/4/2022,24,40.7484265,-73.93876816,B
50101932,RESTAURANT EL MAGUEY,11232,Mexican,7/21/2022,22,40.652469,-74.00631039,B
50101936,KOKO WINGS,10009,Chicken,8/20/2021,34,40.7297718,-73.98368789,C
50101936,KOKO WINGS,10009,Chicken,10/18/2021,12,40.7297718,-73.98368789,A
50101936,KOKO WINGS,10009,Chicken,10/4/2022,37,40.7297718,-73.98368789,C
50101941,New De xing,11413,Chinese,12/2/2021,9,40.6772151,-73.74375487,A
50101942,MLB Dining,10020,Other,11/8/2021,7,40.76028202,-73.98015728,A
50101945,POPEYE'S LOUISIANA KITCHEN,11204,Chicken,12/3/2021,7,40.61427394,-73.98096444,A
50101946,PALENQUE COLOMBIAN FOOD,11211,Spanish,8/31/2021,7,40.71262099,-73.9440604,A
50101954,PESSO'S ICES AND ICE CREAM,11361,Frozen Desserts,9/20/2021,0,40.76618516,-73.78418337,A
50101959,CHOCK FULL O' NUT,11230,Coffee/Tea,7/22/2021,11,40.61823404,-73.958004,A
50101959,CHOCK FULL O' NUT,11230,Coffee/Tea,7/11/2022,52,40.61823404,-73.958004,C
50101959,CHOCK FULL O' NUT,11230,Coffee/Tea,7/21/2022,28,40.61823404,-73.958004,C
50101980,AND SONS,11225,New American,4/30/2022,10,40.66160265,-73.95362971,A
50101982,NEW LUCKY GARDEN,10301,Chinese,9/8/2022,48,40.64143423,-74.09495009,C
50101984,CHICKY'S,11426,Chicken,12/9/2021,48,40.72631456,-73.71721681,C
50101984,CHICKY'S,11426,Chicken,12/16/2021,10,40.72631456,-73.71721681,A
50101985,MCDONALD'S,11421,Hamburgers,1/18/2022,2,40.69308092,-73.85375162,A
50101986,DUNKIN,10036,Donuts,7/14/2022,19,40.75860546,-73.9832332,B
50101986,DUNKIN,10036,Donuts,8/3/2022,10,40.75860546,-73.9832332,A
50101988,HI HELLO CREPES,11206,Coffee/Tea,8/26/2022,10,40.70842115,-73.94337141,A
50101991,GREAT WALL,10451,Chinese,9/8/2021,23,40.8197062,-73.92675784,B
50101991,GREAT WALL,10451,Chinese,9/23/2022,12,40.8197062,-73.92675784,A
50102000,6th AVE CAFE INC,11220,Chinese,5/18/2022,27,40.64346878,-74.00763559,B
50102001,SAKANA SUSHI & HIBACHI STEAKHOUSE,10304,Steakhouse,9/30/2021,9,40.589772,-74.101188,A
50102007,ROME TO BROOKLYN PIZZA,11211,Pizza,8/18/2021,12,40.71173934,-73.94288884,A
50102012,WING HING CHINESE TASTY RESTAURANT,11216,Chinese,6/9/2022,20,40.68059063,-73.95268987,B
50102013,CHINA DRAGON,11218,Chinese,5/19/2022,10,40.63112057,-73.97638055,A
50102014,NEW MOON,10016,Chinese,11/17/2021,13,40.74243511,-73.97754626,A
50102018,KISSAKI OMAKASE,10003,Japanese,12/7/2021,13,40.72542773,-73.99212769,A
50102026,PARIS BAGUETTE,10001,Bakery Products/Desserts,9/13/2021,15,40.7487994,-73.99220432,B
50102030,THE PALACE CHICKEN,11235,American,9/16/2021,40,40.57747262,-73.96208312,C
50102030,THE PALACE CHICKEN,11235,American,1/20/2022,12,40.57747262,-73.96208312,A
50102031,MOGE TEE,10010,"Juice, Smoothies, Fruit Salads",3/7/2022,29,40.73628982,-73.97883294,C
50102031,MOGE TEE,10010,"Juice, Smoothies, Fruit Salads",9/26/2022,12,40.73628982,-73.97883294,A
50102033,BENVENUTO PIZZA,10453,Pizza,8/30/2022,30,40.85872593,-73.9050024,C
50102035,LE SIA,10036,Chinese,8/22/2022,47,40.76064844,-73.99101893,C
50102038,SAKAING CRAP,10019,Seafood,11/30/2021,12,40.76333813,-73.989062,A
50102039,LA ADELITA DE WOODSIDE RESTAURANT,11377,Mexican,9/27/2021,12,40.74455485,-73.91122875,A
50102046,GORIN RAMEN,10003,Japanese,12/7/2021,12,40.7314954,-73.98290088,A
50102047,MOMO'S MEDITERRANEAN GRILL,11208,Mediterranean,9/21/2021,37,40.67924857,-73.86374001,C
50102047,MOMO'S MEDITERRANEAN GRILL,11208,Mediterranean,12/27/2021,20,40.67924857,-73.86374001,B
50102047,MOMO'S MEDITERRANEAN GRILL,11208,Mediterranean,9/13/2022,11,40.67924857,-73.86374001,A
50102067,ANTHONY'S ITALIAN RESTAURANT,10464,Italian,8/12/2021,12,40.84621758,-73.78611305,A
50102067,ANTHONY'S ITALIAN RESTAURANT,10464,Italian,3/23/2022,12,40.84621758,-73.78611305,A
50102068,DOLLYS SWING & DIVE,11249,American,9/28/2022,12,40.72077729,-73.96120761,A
50102069,PIGGYBACK,10001,Asian/Asian Fusion,11/10/2021,7,40.74778374,-73.99086187,A
50102071,"DUNKIN', 'BASKIN ROBBINS",11102,Donuts,2/7/2022,6,40.76678369,-73.92115925,A
50102072,JERRY'S HAMBURGER PLACE,10455,Hamburgers,9/15/2021,12,40.81323288,-73.91690976,A
50102073,YUMMY TACO CHEN,10305,Tex-Mex,9/28/2021,10,40.61658292,-74.06799013,A
50102075,NEW JIN SHING CHINESE RESTAURANT,11207,Chinese,5/18/2022,2,40.6822031,-73.90924973,A
50102076,LIC LANDING CAFE,11101,Coffee/Tea,12/3/2021,13,40.74201867,-73.96014505,A
50102079,SEAMORE'S MARKET BAR @ URBANSPACE,10019,Seafood,7/27/2022,2,40.76199773,-73.98156821,A
50102084,LA PECORA BIANCA,10018,Italian,8/11/2021,7,40.75255868,-73.9827186,A
50102087,FUNNY BBQ BAR,11220,Chinese,7/20/2022,23,40.63849536,-74.00543351,B
50102087,FUNNY BBQ BAR,11220,Chinese,8/30/2022,13,40.63849536,-74.00543351,A
50102109,KUIH CAFE,10002,Bakery Products/Desserts,10/7/2022,5,40.71590894,-73.9931028,A
50102112,GOLDEN SHOVEL COFFEE,11215,Coffee/Tea,8/26/2021,18,40.66866242,-73.98524573,B
50102112,GOLDEN SHOVEL COFFEE,11215,Coffee/Tea,10/5/2021,13,40.66866242,-73.98524573,A
50102112,GOLDEN SHOVEL COFFEE,11215,Coffee/Tea,10/5/2022,34,40.66866242,-73.98524573,C
50102118,TACO BELL CANTINA #036012,10018,Tex-Mex,7/18/2022,11,40.75097277,-73.98691293,A
50102126,MCDONALD'S,11236,Hamburgers,7/22/2021,2,40.64454669,-73.90165462,A
50102126,MCDONALD'S,11236,Hamburgers,7/12/2022,7,40.64454669,-73.90165462,A
50102131,GOOD HEALTH CAFE,10021,Vegetarian,11/17/2021,11,40.7695713,-73.95471675,A
50102137,NEW TOP TACO & CHINA,11235,Tex-Mex,9/16/2021,13,40.58650209,-73.95234995,A
50102138,NEW ZHONG HAN MIAN SHI (STE #30),11354,Chinese,10/6/2021,49,40.75977791,-73.82923543,C
50102138,NEW ZHONG HAN MIAN SHI (STE #30),11354,Chinese,12/9/2021,16,40.75977791,-73.82923543,B
50102141,RANDAZZO'S PIZZA,11218,Pizza,10/14/2021,0,40.63578383,-73.9757808,A
50102141,RANDAZZO'S PIZZA,11218,Pizza,1/5/2022,13,40.63578383,-73.9757808,A
50102146,EATZY CHINESE,11372,Bangladeshi,5/18/2022,17,40.74825654,-73.89388937,B
50102148,AJI SUSHI HOUSE,11105,Japanese,9/7/2022,29,40.77424792,-73.90806233,C
50102156,KAI SUSHI ASIAN FUSION,10461,Asian/Asian Fusion,8/9/2022,12,40.84374101,-73.84554359,A
50102158,SAIKAI RAMEN,10314,Other,9/15/2022,13,40.62306032,-74.14930401,A
50102159,SOBOL,11360,"Juice, Smoothies, Fruit Salads",10/1/2021,9,40.77831452,-73.77712826,A
50102160,GOLDEN WOK'S,11104,Chinese,11/17/2021,23,40.74528442,-73.92180191,B
50102160,GOLDEN WOK'S,11104,Chinese,12/16/2021,53,40.74528442,-73.92180191,C
50102160,GOLDEN WOK'S,11104,Chinese,1/18/2022,4,40.74528442,-73.92180191,A
50102163,BARBUTO WEST,10014,Italian,5/2/2022,47,40.73874248,-74.00922349,C
50102163,BARBUTO WEST,10014,Italian,6/1/2022,27,40.73874248,-74.00922349,B
50102189,LA CASA MIA PIZZERIA,11235,Pizza,9/1/2021,11,40.58748289,-73.95460667,A
50102204,TASTE GOOD,11373,Other,5/6/2022,10,40.7416307,-73.88264074,A
50102216,BRAIN FOOD DELI & SALAD BAR,11205,Soups/Salads/Sandwiches,9/13/2021,10,40.69125794,-73.9554733,A
50102219,TASTE & SABOR RESTAURANT,10463,Fusion,10/4/2021,22,40.88110689,-73.90894826,B
50102221,LUCY'S VIETNAMESE,11249,Southeast Asian,7/30/2021,2,40.71880298,-73.95883504,A
50102222,JADE BAMBOO CHINESE CUISINE,11379,Chinese,10/28/2021,29,40.71827022,-73.87257395,C
50102222,JADE BAMBOO CHINESE CUISINE,11379,Chinese,12/8/2021,13,40.71827022,-73.87257395,A
50102226,LUCY'S VIETANAMESE,11237,Soups/Salads/Sandwiches,7/23/2022,10,40.69982958,-73.91583627,A
50102228,BEBE FRITAY GROUP,11429,Caribbean,5/27/2022,11,40.70350093,-73.74952148,A
50102230,RH NY GUESTHOUSE,10014,American,6/15/2022,32,40.73939589,-74.00701873,C
