CAMIS,DBA,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,Latitude,Longitude,AvgScore
50078075,HERO CERTIFIED BURGERS,453,EAST   78 STREET,10075,6468239123,Hamburgers,40.77115666,-73.95199348,12
50078590,RED MANGO,6147,188TH ST,11365,3472570893,Frozen Desserts,40.73938548,-73.78577169,12
50078728,MCDONALD'S,395,FLATBUSH AVENUE EXTENSION,11201,7185224983,Hamburgers,40.68981584,-73.98140434,10
50080214,BONAFIDE CAFE & DELI,118,KANE STREET,11231,5164676286,Sandwiches,40.68709179,-73.99942668,19
50083385,GOOD TASTE KITCHEN,90-40,160 STREET,11432,9174592999,Chinese,40.70492565,-73.79990585,10
50093793,DOMINO'S,9528,QUEENS BLVD,11374,7188961717,Pizza,40.73056194,-73.86358417,5
50097918,NEW YORK PIZZA,921,EAST  174 STREET,10460,3478627967,Pizza,40.83730398,-73.88755251,10
50100673,HOUSE OF LASAGNA,334,LEXINGTON AVENUE,10016,2128839555,Italian,40.74962909,-73.97737781,9
50101723,TACQUERIA FORT GREENE,154,CARLTON AVENUE,11205,6469213513,Mexican,40.69288004,-73.9727994,17.5
50104426,MEATBALL,4085,VICTORY BOULEVARD,10314,3478617501,Italian,40.59213222,-74.18992877,12
50106416,CALLIE'S,410,BEACH  129 STREET,11694,7189308935,American,40.57823056,-73.84929545,7
50106528,NEW YORK CHICKEN & GRILL,3816,DYRE AVENUE,10466,3479134288,Chicken,40.88817191,-73.83128053,17.5
50108908,HUB THAI,50,AVENUE A,10009,2122288221,Thai,40.72397229,-73.9850314,8
50109190,7th STREET BURGER,91,EAST    7 STREET,10009,2013965169,Other,40.72683513,-73.98540237,9
50109762,EL POTRERO SPORTS BAR,4612,GREENPOINT AVE,11104,6465228877,American,40.74224927,-73.91865144,9
50109927,16 HANDLES,732,7 AVENUE,10019,9146564534,Frozen Desserts,40.76017008,-73.98394392,7
50111171,TULCINGO RESTAURANT,5520,5 AVENUE,11220,9722510104,Mexican,40.64213978,-74.01341156,14.33333333
50111435,PINKLADY CHEESE TART,11,MOTT STREET,10013,9173658330,Bakery Products/Desserts,40.71405916,-73.99873747,18
50112458,NEW OPEN KARAOKE,4020,149TH PL,11354,7188861301,American,40.76293164,-73.81506572,10
50112620,PERIZIA KOSHER PIZZA,1424,AVENUE M,11230,7186454700,Other,40.61797955,-73.96017977,13
50112698,SWEETGREEN HUDSON SQUARE,293,SPRING STREET,10013,8182691516,Salads,40.72585318,-74.00767753,5
50112809,CRAB STOP,3975,WHITE PLAINS ROAD,10466,7188854292,Seafood,40.88790629,-73.86040647,22
50112907,TEA OR ME,6609,FORT HAMILTON PARKWAY,11219,9342347106,Coffee/Tea,40.63000269,-74.01014149,12
50114084,FASANO FIFTH AVENUE BAR,815,5 AVENUE,10065,9293305792,Italian,40.766519,-73.97135406,15
50114944,LADY CHOW KITCHEN,171,HESTER STREET,10013,2123439496,Chinese,40.71777554,-73.99682907,12
50115064,THE GREEK AVOCADO,4164,VICTORY BOULEVARD,10314,7183380600,Greek,40.59086326,-74.19208908,10
50115270,BELLYFUL RESTAURANT AND BAR,2102,UTICA AVENUE,11234,7182527070,Caribbean,40.62041433,-73.9270458,21
50115758,La Bottega Long Island City,4005,SKILLMAN AVE,11104,5162876580,Italian,40.74719586,-73.92341651,12
50115917,OCONOMI,4005,SKILLMAN AVE,11104,9173341855,Japanese,40.74719586,-73.92341651,2
50116100,VEZZO,4005,SKILLMAN AVE,11104,6468608756,Pizza,40.74719586,-73.92341651,10
50117773,PAPA JOHN'S,362,EAST  204 STREET,10467,7182957272,Pizza,40.87169059,-73.87738072,22.5
50117809,MING WONG RESTAURANT,61,MOTT STREET,10013,6463705005,Chinese,40.71596128,-73.99829734,7
50117840,TACO BELL,961,EAST  174 STREET,10460,7328958779,American,40.83664606,-73.88559128,11
50118361,ANDA CAFE,8331,BROADWAY,11373,6465251432,Other,40.74057871,-73.87927933,18
40374277,MOLLY WEE PUB,402,8 AVENUE,10001,2129672627,Irish,40.74975474,-73.99522147,11
40394207,PASCALOU,1308,MADISON AVENUE,10128,2125347522,French,40.78509053,-73.95572809,16
40400209,WHEELERS,1705,SHEEPSHEAD BAY ROAD,11235,7186469320,American,40.58574428,-73.95175645,14
40401934,BROOKLYN DINER,888,7 AVENUE,10106,2129772280,American,40.76500854,-73.98041579,12
40513414,PADDY MAGUIRE'S ALE HOUSE,237,THIRD AVENUE,10003,2122530031,Bottled Beverages,40.73672717,-73.98466046,9
40607926,BISTRO LES AMIS,180,SPRING STREET,10012,2122268645,French,40.72481863,-74.00252186,7
40674404,MARKET RESTAURANT (C-D BLOCK),355,FOOD CENTER DRIVE,10474,7185422900,American,40.80762192,-73.87147025,18
40737932,STARBUCKS,1290,AVENUE OF THE AMERICAS,10119,2129774861,Coffee/Tea,40.76085011,-73.97971672,5
40800557,MCDONALD'S,160,BROADWAY,10038,2123852063,Hamburgers,40.70948593,-74.0102402,13
40916595,"MRS. FIELDS, PRETZELMAKER",88-01,QUEENS BOULEVARD,11373,7186990780,Bakery Products/Desserts,40.73514255,-73.87528392,20.5
40961549,POPEYES,722,FLATBUSH AVENUE,11225,7188567880,Chicken,40.65575315,-73.95990486,2
40996465,OXFORD BAKE SHOP,10401,LIBERTY AVENUE,11417,7188434039,Bakery Products/Desserts,40.68205157,-73.83685894,8
41026182,SUBWAY,214,WEST   50 STREET,10019,2122651822,Sandwiches,40.76157821,-73.98445617,15.66666667
41125267,EL PILON BAKERY,4619,QUEENS BOULEVARD,11104,3479658539,Latin American,40.74312744,-73.91843383,11
41330366,SUBWAY,1567,FLATBUSH AVENUE,11210,7184210175,Sandwiches,40.6325272,-73.94732348,9
41387014,MALAY BAKERY,6919,NEW UTRECHT AVENUE,11228,7182562626,Chinese,40.62027561,-73.9986456,9
41387641,BI WON,6158,SPRINGFIELD BOULEVARD,11364,7182244585,Korean,40.74876922,-73.75655443,5.5
41401773,DUNKIN,721,FLATBUSH AVENUE,11226,7189406864,Donuts,40.65536884,-73.95979697,5
41498777,TIFFANY'S KARIB BAKERY,23109,LINDEN BOULEVARD,11411,7182760372,Bakery Products/Desserts,40.69185559,-73.7304967,4
41638043,"DUNKIN',' BASKIN ROBBINS",1735,JEROME AVENUE,10453,7187312200,American,40.84739345,-73.91257653,13
41649614,CHEZ MOI,135,ATLANTIC AVENUE,11201,3472278337,French,40.69056933,-73.99555026,2
41653556,AWASH ETHIOPIAN RESTAURANT,242,COURT STREET,11201,7182432151,Ethiopian,40.68566986,-73.99431384,38
41658609,"THE SPOT CAFE, KOFOO",67,WEST   23 STREET,10010,2129242654,Sandwiches,40.74239582,-73.99157715,9
41665255,MCHALE'S BAR & GRILL,251,WEST   51 STREET,10019,2129575138,Irish,40.76247027,-73.98458592,22
41667050,MARU,11,WEST   32 STREET,10001,2122733413,Korean,40.74740722,-73.98609078,12
41701493,"DUNKIN', 'BASKIN ROBBINS",13320,ROCKAWAY BOULEVARD,11420,7188802130,Donuts,40.67467347,-73.80514143,7
50004710,"DUNKIN', 'BASKIN ROBBINS",1030,154TH ST,11357,7187670009,Donuts,40.79279536,-73.80716352,12
50009170,BURGER KING,10319,ROOSEVELT AVE,11368,9292687023,Hamburgers,40.74989747,-73.86245445,9
50018081,CHECKERS,79,WEST  125 STREET,10027,2128371500,Hamburgers,40.80746921,-73.94475341,20.5
50041043,BRAVO PIZZA,257,PARK AVENUE SOUTH,10010,2122536090,Pizza,40.73856651,-73.98753605,15
50042319,LITTLE MISS MUFFIN N HER STUFFIN,768,WASHINGTON AVENUE,11238,7188574963,Caribbean,40.67487987,-73.96321,25
50046210,CAFE EUROPA,424,KINGS HIGHWAY,11223,7183752233,Coffee/Tea,40.60442713,-73.97447055,8
50047532,CHINA KITCHEN,3312,CHURCH AVENUE,11203,7182826686,Chinese,40.65094703,-73.94644757,9
50049564,BLUE CAFE RESTAURANT,1563B,FULTON STREET,11216,3474066050,Spanish,40.67981283,-73.9388927,10
50055644,COBBLE HILL COFFEE SHOP,314,COURT STREET,11231,7188521162,American,40.68342742,-73.9953921,12
50056212,VIA ROMA PIZZA BAR,445,COURT STREET,11231,9293379714,Pizza,40.67803402,-73.99797023,19
50057227,PASHA PIZZA PITA,665,CLASSON AVENUE,11238,3474350666,Pizza,40.6776205,-73.95907327,10.5
50062435,RE-DE-FINED,2771,NOSTRAND AVENUE,11210,7187041188,Jewish/Kosher,40.61686985,-73.94498741,7
50063159,BROOKLYN BURGERS & BEERS,259,5 AVENUE,11215,7187881458,American,40.67450007,-73.98184124,9
50066644,BITE,333,LAFAYETTE STREET,10012,2124310301,American,40.72575451,-73.99477582,8
50072519,MIKE'S DINER,1454,86 STREET,11228,3475679223,Greek,40.61194747,-74.01043768,10
50075622,PAPA JOHN'S,1009,BROADWAY,11221,7184437272,Pizza,40.69588584,-73.93328103,14.5
50075759,TACO BELL CANTINA,491,NOSTRAND AVENUE,11216,7184844279,Tex-Mex,40.68055637,-73.94958564,13
50077890,GREEN KITCHEN,1619,2 AVENUE,10028,9178902027,American,40.77665467,-73.95264302,11
50079130,WARUDE,385,TOMPKINS AVENUE,11216,6464184055,Japanese,40.68439652,-73.94411301,12
50079906,C.LO CAFE,660,FAIRVIEW AVENUE,11385,9292950099,Sandwiches/Salads/Mixed Buffet,40.70660677,-73.90570334,13
50084330,TACO BELL CANTINA 034646,224,7 AVENUE,10011,5028742094,Tex-Mex,40.74419661,-73.99557915,6.5
50085910,DUNKIN',210,WEST   38 STREET,10018,2123959280,American,40.75376445,-73.9894209,5
50088417,MARY'S COFFEE SHOP,905,DEKALB AVENUE,11221,3477206841,Latin American,40.69260987,-73.94061183,12.5
50096557,LOS TACOS NO. 1,410,WEST   16 STREET,10011,3479281932,Tex-Mex,40.74244544,-74.00483935,0
50098271,TROPICAL SMOOTHIE CAFE,7001,AMBOY ROAD,10307,7182272333,"Juice, Smoothies, Fruit Salads",40.51584224,-74.23350214,2
50100744,SAVOR,1661,1 AVENUE,10028,6465245709,Sandwiches,40.77718567,-73.94915836,17.5
50105367,PRINCE TEA HOUSE,204,EAST   10 STREET,10003,9292385569,Other,40.72944823,-73.98607289,9
50106244,POPEYE'S,4416,FORT HAMILTON PARKWAY,11219,3478666877,Chicken,40.64051552,-73.99446183,7
50109259,EL ENCEBOLLADO DE ROSSY,238,WYCKOFF AVENUE,11237,9173709693,Spanish,40.7008269,-73.91345111,20.5
50113618,MR. POLLO #2,1227,150TH ST,11357,7183090455,Spanish,40.7900486,-73.81427867,11
50114646,STEFANOS,55,GUNTON PLACE,10309,7189668700,Pizza,40.55048436,-74.21090716,14.5
50117965,Blank Street,1225,MADISON AVENUE,10128,9175103862,Coffee/Tea,40.78233281,-73.95772316,2
50117996,YIJIE CAFE,7002,FORT HAMILTON PARKWAY,11228,9179393373,Other,40.62812771,-74.01298363,12
50118064,DOMINOS,775,FLATBUSH AVENUE,11226,9177211620,Pizza,40.65393048,-73.95950952,12
50118161,NEW CHINA HOUSE,10408,ATLANTIC AVE,11416,7188059200,Chinese,40.69041496,-73.84079772,3
40517120,BLUE BAY DINER,5850,FRANCIS LEWIS BOULEVARD,11364,7182256333,American,40.7441677,-73.77614583,7
40710951,LENFEST CAFE - JEROME GREEN HALL,435,WEST  116 STREET,10027,2128544999,Coffee/Tea,40.80639411,-73.96002327,15
40871234,S & T BAGELS & DELI,463,FOREST AVENUE,10301,7189812100,Bagels/Pretzels,40.63065768,-74.10498983,12
40929938,RENAISSANCE,2734,21 STREET,11102,7182744590,American,40.77151372,-73.92651499,30
40948100,BLUE SKY BAKERY,53,5 AVENUE,11217,7187834123,Bakery Products/Desserts,40.681191,-73.97720642,13
41014806,SUBWAY,873,7 AVENUE,10019,2123155488,Sandwiches,40.76461059,-73.98067943,8
41017592,KIMGANAE RESTAURANT,39-12,UNION STREET,11354,7188883100,Korean,40.76093529,-73.82679946,21
41020466,FORTY CARROTS,504,BROADWAY,10012,2125568100,Coffee/Tea,40.72230994,-73.99939752,16
41029870,D'ALEO'S PIZZERIA,9010,JAMAICA AVENUE,11421,7188499300,Pizza,40.69286503,-73.85449134,12
41031977,BROOKLYN BAGEL & COFFEE COMPANY,3509,DITMARS BOULEVARD,11105,7189328280,Bagels/Pretzels,40.77475625,-73.90874762,10
41039631,CANAAN CAKE HOUSE,36-40,UNION STREET,11354,7184606094,Bakery Products/Desserts,40.76318767,-73.82790904,24.33333333
41055920,"DUNKIN', BASKIN ROBBINS",7413,ROOSEVELT AVENUE,11372,7182054440,American,40.74686793,-73.89121371,12
41085065,THE LEVEE,212,BERRY STREET,11249,7182188787,American,40.71610313,-73.9617334,12
41106321,BARZOLA'S RESTAURANT III,9212,37 AVENUE,11372,7182056900,Latin American,40.75073502,-73.87479264,18.5
41181385,EL DESPERTAR MARLENE,849,PROSPECT AVENUE,10459,7188930324,Latin American,40.82016483,-73.90142299,23.5
41193113,SOSAKU JAPANESE RESTAURANT,6328,AVENUE N,11234,7189682800,Japanese,40.61959725,-73.91628363,10
41293063,DUNKIN,1427,SHEEPSHEAD BAY ROAD,11235,7183329414,Donuts,40.58758456,-73.95488023,12
41302151,GOLDEN WAY CHINESE RESTAURANT,13309,CROSS BAY BOULEVARD,11417,7188458899,Chinese,40.67523975,-73.84328197,20
41308515,ASHBOX,1154,MANHATTAN AVENUE,11222,7183893222,Sandwiches,40.7377351,-73.95544212,9
41335396,REGAL CINEMAS,3907,SHORE PARKWAY,11235,7186151053,American,40.58595046,-73.9309647,26
41337371,VINA DEL MAR RESTAURANT,8952,146 STREET,11435,7182069535,Latin American,40.70264974,-73.80927908,8
41347991,"DUNKIN', BASKIN ROBBINS",53,WEST  116 STREET,10026,2128609894,Donuts,40.8015588,-73.94856898,10
41360079,FIVE LEAVES,18,BEDFORD AVENUE,11222,7183835345,American,40.72357603,-73.95155527,10
41382858,TACO VELOZ,8610,ROOSEVELT AVENUE,11372,9177755500,Tex-Mex,40.74803149,-73.87998758,12
41399300,NEW YORK DINER,4909,NORTHERN BOULEVARD,11101,7186268857,American,40.75343577,-73.91333918,11
41421031,LANO'S COFFEE SHOP & RESTAURANT,107,3 AVENUE,11217,7183463617,Latin American,40.68292935,-73.98230044,13
41491686,JOSE SEAFOOD,81-04,ROOSEVELT AVENUE,11372,6467407130,Seafood,40.74753677,-73.88468746,30
41532259,COURTNEY'S ROTISSERIE & GRILL,2175,RALPH AVENUE,11234,7189681888,American,40.62486561,-73.91781521,22
41539151,DUNKIN,2317,RALPH AVENUE,11234,7184440244,Donuts,40.62142338,-73.91745204,8
41539993,FU MUN LOU,5405,8 AVENUE,11220,7186868999,Chinese,40.63876432,-74.00613614,10
41587378,LOBSTER JOINT,1073,MANHATTAN AVENUE,11222,7183898990,Seafood,40.7353937,-73.95512255,13
41593751,RINCONCITO PAISA-COLOMBIAN BAKERY & RESTAURANT,1976,FOREST AVENUE,10303,7184420880,Latin American,40.62579743,-74.15508126,13
41597632,LA CASA DEL POLLO PERUANO,9409,ROOSEVELT AVENUE,11372,7184580824,Peruvian,40.74884134,-73.87248637,21
41598755,TROOST,1011,MANHATTAN AVENUE,11222,3478896761,American,40.73349145,-73.95481352,11
41602875,PURBIRD,82,6 AVENUE,11217,7188572473,Chicken,40.67979346,-73.97502205,12
41620203,C.M. COFFEE SHOP,340,STANHOPE STREET,11237,7183810262,American,40.70371186,-73.91744353,13
41653095,POPEYES,1220,SURF AVENUE,11224,7186769535,Chicken,40.57553115,-73.98025918,7
41661367,THE CHIPPED CUP,3610,BROADWAY,10031,2123688881,Coffee/Tea,40.82867422,-73.94879365,14
41681345,PUERTO PLATA RESTAURANT,149-19,JAMAICA AVENUE,11435,7185261126,Latin American,40.70195123,-73.80522009,19.5
41684486,NEW KING'S FOOD RESTAURANT,127,MALCOLM X BOULEVARD,11221,7189197176,Chinese,40.68910995,-73.93027693,21
41696471,MAISON HARLEM RESTAURANT,341,ST NICHOLAS AVENUE,10027,2122229224,French,40.8120834,-73.95143641,21
41702645,TIN CUP CAFE,719,4 AVENUE,11232,6463829920,American,40.66138418,-73.99704082,13
41704440,12 CORAZONES RESTAURANT & BAR,8622,ROOSEVELT AVENUE,11372,7182055575,Latin American,40.7480777,-73.87955802,22.5
41708251,ASEA FUSION & YAKITORI LOUNGE,4120,8 AVENUE,11232,3478895252,Asian/Asian Fusion,40.64599423,-73.99864507,14
41721917,LA GITANA 3 PANADERIA Y RESTAURANTE,9207,JAMAICA AVENUE,11421,7188052702,Spanish,40.69332435,-73.85308035,8
50001473,TACI'S BEYTI RESTAURANT,1955,CONEY ISLAND AVENUE,11223,7186275750,Turkish,40.6094028,-73.9622558,32
50002478,VILLA TAPIA RESTAURANT,245,BROOK AVENUE,10454,9178011415,Latin American,40.80788488,-73.91902967,12
50003778,QUE RICO TACO,33-07,89 STREET,11372,7186394202,Tex-Mex,40.75596535,-73.87880015,11.5
50005390,JUMBO PIZZA,3594,BROADWAY,10031,2122914991,Pizza,40.82815015,-73.94918069,15.5
50008656,LA GUALACENA BAR & RESTAURANT,178,WYCKOFF AVENUE,11237,7184561002,Latin American,40.70213514,-73.91577204,20.5
50009013,PARK ASIA RESTAURANT,801,66 STREET,11220,7188331688,Chinese,40.63181397,-74.01283663,38
50010165,JUICE GENERATION,210,BEDFORD AVENUE,11249,2125313111,"Juice, Smoothies, Fruit Salads",40.71695295,-73.95867746,8
50014277,"DUNKIN',' BASKIN ROBBINS",14401,LIBERTY AVE,11435,7186570518,Donuts,40.69267163,-73.80877403,7
50016107,GOODY RESTAURANT,5202,6 AVENUE,11220,7187459888,Chinese/Cuban,40.64256287,-74.00938671,10
50038346,CROWN GRILL AND SALAD,802,GRAND STREET,11211,7183845900,Chicken,40.71188127,-73.9413088,16.5
50038896,BOISHAKHI,2914,36TH AVE,11106,7186061242,Bangladeshi,40.75722464,-73.93115468,12
50040569,SWEETLEAF,159,FREEMAN STREET,11222,9173095585,Coffee/Tea,40.7343811,-73.95569696,12
50043205,SURFISH BISTRO,550,3 AVENUE,11215,7187888070,Peruvian,40.66853966,-73.99346459,13
50044403,HONG KONG DIM SUN,777,60 STREET,11220,7184390836,Chinese,40.63590122,-74.01022886,11
50044483,EXCUSE MY FRENCH,96,ORCHARD STREET,10002,2127809600,French,40.71842567,-73.99006506,12
50045842,HUNGRY?,978,LORIMER STREET,11222,3479873893,Thai,40.72539904,-73.95273009,9
50046264,STARBUCKS COFFEE,8900,SUTPHIN BLVD,11435,3472331463,Coffee/Tea,40.70369461,-73.8087459,5
50047011,PITKINS FISH & CHICKEN,9202,JAMAICA AVE,11421,7184411095,Chicken,40.69329967,-73.85309483,16
50048254,POKE BOWL STATION,6116,7 AVENUE,11220,3476714116,Hawaiian,40.63609312,-74.012524,12
50049765,ANGELO'S PIZZA,3219,GREENPOINT AVE,11101,7183896464,Pizza,40.7351485,-73.93586846,10
50051314,GOLDEN HOUSE,3512,30TH AVE,11103,7185450101,Chinese,40.76529108,-73.91800587,10
50051888,WINGSTOP,1756,FOREST AVENUE,10303,7329865811,Chicken,40.6249676,-74.14745666,13
50052779,AMAMI SUSHI,57,NASSAU AVENUE,11222,9179091568,Japanese,40.72334021,-73.95211825,3.5
50053139,BASIL BRICK OVEN,2817,ASTORIA BLVD,11102,7182041205,Italian,40.77064492,-73.92022681,14
50053557,LENWICH,10,HANOVER SQUARE,10005,2123852828,American,40.70432035,-74.00922953,4.5
50059212,I LOVE DIM SUM,123,AVENUE U,11223,7189962882,Chinese,40.59625696,-73.97980292,19
50059588,MILK & PULL,307,MALCOLM X BOULEVARD,11233,3475338967,Coffee/Tea,40.68148953,-73.92876704,22
50063865,SLIMAK CAFE,4110,4 AVENUE,11232,3476893332,American,40.65138749,-74.00747072,12.5
50065306,CHENG'S,2040,FOREST AVENUE,10303,7183708018,Chinese,40.62600954,-74.15654075,13
50066319,ASTORIA PROVISIONS,1223,ASTORIA BLVD,11102,2038144405,American,40.7721197,-73.92994057,20
50069610,YUMMY MACHI,2236,FOREST AVENUE,10303,7188767788,Japanese,40.6269102,-74.16411893,13
50069856,GOLDEN THAI,469,IRVING AVENUE,11237,9179661203,Thai,40.69548145,-73.90815333,11
50070068,HOT SPACE,3907,PRINCE ST,11354,9292904212,Chinese,40.75953533,-73.83225376,12
50072407,HILLTOP PERK CAFE,83,HAVEN AVENUE,10032,9298881201,American,40.84426413,-73.94256138,11
50072443,Hibachi Express,536,EAST   14 STREET,10009,8176000099,Japanese,40.72982318,-73.97894686,18
50072884,SIDE BY SIDE PIZZA & BUREK,769,ASTOR AVENUE,10467,7183243595,Pizza,40.85960527,-73.86489466,25
50074024,KUKIZ,11,JEWETT AVENUE,10302,7184426038,Spanish,40.63717158,-74.1286938,13
50074297,ANGELA'S CAKE,2220-2222,AMSTERDAM AVE,10032,2123044745,Bakery Products/Desserts,40.84121947,-73.93593929,13
50076081,MUSES 35 BAR & KARAOKE,248,WEST   35 STREET,10001,6466698050,Bottled Beverages,40.75223304,-73.99153981,2
50079163,D'MARITZA'S CAKE SHOP,2153,AMSTERDAM AVENUE,10032,2127955841,Bakery Products/Desserts,40.83894498,-73.93757141,9
50079528,THREE BOWLS NOODLE HOUSE,6328,ROOSEVELT AVE,11377,7184069907,Japanese,40.74585276,-73.90073218,6
50082812,SPACE KARAOKE,34,WEST   32 STREET,10001,6467564206,American,40.74781906,-73.98710123,8
50083578,SHAKE SHACK,160,BERRY STREET,11249,6467477351,Hamburgers,40.71735703,-73.96038712,9
50100305,ERNESTO'S,259,EAST BROADWAY,10002,6466928300,Spanish,40.71443428,-73.98546281,12
50101985,MCDONALD'S,9101,JAMAICA AVE,11421,9784630528,Hamburgers,40.69308092,-73.85375162,2
50102864,WOODLOT,6104,WOODSIDE AVE,11377,3473015917,American,40.74480099,-73.90332494,10
50104917,TUTTO PIZZA PASTA,292,EAST  204 STREET,10467,6468860280,Pizza,40.87326763,-73.8788567,18
50105174,KRAVE CAFE & GRILL,4501,DITMARS BLVD,11105,7182047711,American,40.77074974,-73.90307412,20.5
50105946,DE MOLE,4220,30TH AVE,11103,7187771655,Spanish,40.7630176,-73.91316783,24
50106178,PLAZA PIZZA,50,NEW DORP PLAZA SOUTH,10306,9177050793,Pizza,40.57357932,-74.11682167,12
50107584,ROCKAWAY TIKI BAR,6720,ROCKAWAY BEACH BLVD,11692,9544787580,Asian/Asian Fusion,40.59066192,-73.79623495,7
50111670,MOTHER DUCK,167,ORCHARD STREET,10002,6467191700,Asian/Asian Fusion,40.72115933,-73.98868654,7
50115306,POKEBOWL STATION,331,NEW DORP LANE,10306,9174781819,Hawaiian,40.57130937,-74.11131767,35.33333333
50118086,FASANO,280,PARK AVENUE,10017,6464004438,Italian,40.75601562,-73.97483093,5
50118501,SUSPIRO BAKERY,701,WEST  180 STREET,10033,6462500358,Bakery Products/Desserts,40.84961331,-73.93673361,42
40366543,JARDIN DE CHINA REST,3737,JUNCTION BOULEVARD,11368,7184763755,Chinese,40.7507548,-73.87036048,33.5
40389732,GIANDO,412,KENT AVENUE,11249,7183877000,Italian,40.71033295,-73.96853236,10
40528441,SWIFT HIBERNIAN LOUNGE,34,EAST    4 STREET,10003,2122603600,Irish,40.7274671,-73.99235475,12
40620325,BOND ST,6,BOND STREET,10012,2127772500,Japanese,40.72683319,-73.99451236,5
40645249,KIDS 'N' ACTION,1149,MCDONALD AVENUE,11230,7183771818,Jewish/Kosher,40.62507924,-73.97606208,0
40666541,AYURVEDA CAFE,706,AMSTERDAM AVENUE,10025,2129322400,Indian,40.79291525,-73.9712018,13
40669697,LE MONDE,2883,BROADWAY,10025,2125313939,French,40.80556977,-73.96568409,12
40705487,STROKOS GOURMET DELI,1090,AMSTERDAM AVENUE,10025,2126662121,Sandwiches,40.80522011,-73.96223102,10
40786914,BOSTON MARKET,1465,FOREST AVENUE,10302,7188151198,American,40.6245253,-74.13670981,5
40853737,THE NEW THOMPSON DINER,3244,QUEENS BOULEVARD,11101,7183920692,American,40.74473118,-73.93232248,25
40879743,NEGRIL,70,WEST    3 STREET,10012,2124772804,Caribbean,40.72952867,-73.99833668,0
40931302,POPEYES,2195,GRAND CONCOURSE,10453,7183654400,Chicken,40.85571434,-73.90101945,5
41026496,RUBY'S & LITTLE RUBY'S,219,MULBERRY STREET,10012,2129255755,American,40.72230164,-73.99613979,19
41091113,EL JOBO RESTAURANT,54,EAST  181 STREET,10453,7183677266,Latin American,40.85526446,-73.90456273,19.5
41134842,THE GARRET EAST,206,AVENUE A,10009,2122286231,American,40.72956003,-73.98095663,12
41194024,HUMMUS PLACE,305,AMSTERDAM AVENUE,10023,2127993335,Middle Eastern,40.78014313,-73.98049798,11
41197215,AMC THEATRES,1992,BROADWAY,10023,2123365020,American,40.77516991,-73.98216751,14.5
41208272,KAWA SUSHI 8 AVENUE,24,8 AVENUE,10014,2123666888,Japanese,40.73766955,-74.00467301,10
41211538,STK,28,LITTLE WEST   12 STREET,10014,6466242444,American,40.74001893,-74.00731109,10
41221138,DOUBLE DOWN SALOON,14,AVENUE A,10009,2129820543,American,40.72270158,-73.98595886,11
41262497,MCDONALD'S,2049,BROADWAY,10023,2127240435,Hamburgers,40.77768139,-73.98234737,6
41270009,FORTY CARROTS,1000,3 AVENUE,10022,2127053085,American,40.76188723,-73.96634923,20
41319107,& MORE BY SHERATON,13520,39 AVENUE,11354,7184606666,American,40.75983933,-73.83179817,31.5
